gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ATP6V1B2	0.884907315650726	-5.46309355596649e-07	0.00144268951687904	0.793654264587177	0.999965023961193
ATP6V1C1	0.0730985953413046	-1.16127496368776e-07	0.00144269484224708	0.96729598062371	0.999965023961193
ATP6V1E1	0.109697246697373	-2.71075420354315e-07	0.00144269472435688	0.867903276835508	0.999965023961193
ATP6V1F	0.0195839657199282	-1.68293144386022e-07	0.00144269500289538	0.965543486783869	0.999965023961193
ATP6V1G1	0.154287034338906	9.05285946326781e-08	0.00144269418003012	0.942004500414254	0.999965023961193
ATP6V1G2-DDX39B	0.0128040545445806	-8.91883329534766e-08	0.00144269501922021	0.963554527216517	0.999965023961193
ATP6V1H	0.0895440497087121	-1.85574168503757e-07	0.0014426948494134	0.888853900031002	0.999965023961193
ATP7A	0.0402895608942907	1.62178969716811e-07	0.00144269501354698	0.947191621107406	0.999965023961193
ATP7B	0.0353849489879222	-9.75104084211104e-08	0.00144269498001993	0.957889279083445	0.999965023961193
ATP8A1	0.048201310058892	7.14292121408795e-07	0.00144269510709621	0.921681420051364	0.999965023961193
ATP8A2	0.0483279860705669	4.74511629630081e-08	0.00144269493726109	0.960397252647507	0.999965023961193
ATP8B1	0.00685400339147974	9.41530196752117e-08	0.00144269500282498	0.997978833927539	0.999965023961193
ATP8B2	0.321622781718381	-6.59370832049634e-07	0.00144269307604439	0.590995374947102	0.999965023961193
ATP8B3	0.0662654878751119	2.33241939667216e-07	0.00144269493873817	0.941877992134342	0.999965023961193
ATP9A	0.0202197611403007	7.23160681760623e-08	0.00144269500763737	0.946581227097318	0.999965023961193
ATP9B	38.9556412728318	-1.87475077531857e-06	0.00144264201424631	0.762324698670349	0.999965023961193
ATPAF1	0.0557158796225321	1.48742724891054e-07	0.00144269500221581	0.981966954059235	0.999965023961193
ATPAF2	0.00762147636571794	1.55817779348764e-07	0.00144269500614738	0.998065791909499	0.999965023961193
ATR	0.110260151453539	-9.96850064451698e-08	0.00144269490438658	0.966944257303774	0.999965023961193
ATRAID	0.149030592296372	-2.28994848479234e-07	0.00144269503281235	NA	NA
ATRIP	0.0280965562496807	4.2901718393672e-08	0.00144269502906842	0.948874614000153	0.999965023961193
ATRN	0.0409379925306351	1.95495210886069e-07	0.00144269500219894	0.967313023471217	0.999965023961193
ATRX	2.76224699253742	-4.7662464609094e-07	0.00144268254048907	0.874076977542435	0.999965023961193
ATXN1	0.44054257446047	-5.44496233153513e-07	0.00144269472301411	0.408079149082959	0.999965023961193
ATXN10	0.0988620164200065	4.2063342117685e-08	0.00144269473383186	0.988505200996698	0.999965023961193
ATXN1L	0.0637266881610196	-2.33089783780361e-07	0.00144269489343864	0.920572985979218	0.999965023961193
ATXN2	1.23106014683235	6.20697269736902e-07	0.00144268775278586	0.954643113847417	0.999965023961193
ATXN2L	0.270017051654117	-2.59179317030136e-07	0.00144269461482512	0.779009288877764	0.999965023961193
ATXN3	2.57966076303621	1.05542953280167e-06	0.00144268862144251	0.600415266330477	0.999965023961193
ATXN7	2.13331859328689	-2.81191211067772e-06	0.00144266937483649	0.52604922846439	0.999965023961193
ATXN7L1	0.225772482769787	-4.68191831179041e-07	0.00144269406348982	0.426321919269218	0.999965023961193
ATXN7L2	0.0065935393343585	5.6909816006746e-08	0.00144269501167737	0.999943284398948	0.999965023961193
ATXN7L3	0.711589391221849	-5.96542087891609e-07	0.00144269483473495	0.210217721349925	0.999965023961193
ATXN7L3B	0.220448395899492	-4.55007555942205e-07	0.00144269400709577	0.628244204581801	0.999965023961193
AUH	0.00685400339147974	9.41530196752117e-08	0.00144269500282498	0.997978833927539	0.999965023961193
AUNIP	0.0128725075479709	1.94978171337561e-08	0.00144269502505336	0.999736758561996	0.999965023961193
AUP1	0.200427945027888	-5.95664396486887e-08	0.00144269380104139	0.982801886832694	0.999965023961193
AURKAIP1	0.0575435730947609	-1.22389642529924e-07	0.00144269496474558	0.990739873963632	0.999965023961193
AURKAP1	0.00668648172131951	8.55625336923408e-09	0.00144269502723968	0.997859266741755	0.999965023961193
AURKC	0.04187785846643	1.55859871789761e-07	0.0014426949768071	0.984175062412828	0.999965023961193
AUTS2	1.11102348594043	1.8118692193474e-06	0.00144269264239766	0.215597448865021	0.999965023961193
AVIL	0.290260196217891	4.89592487991264e-08	0.0014426931975763	0.786263514580077	0.999965023961193
AVL9	0.34467083956294	4.98468121190701e-07	0.00144269338863314	0.767841195452287	0.999965023961193
AVPI1	0.523878501682354	-4.88545424880028e-06	0.00144269414413459	0.22250646245372	0.999965023961193
AXIN1	0.369073791411088	-1.76208967151704e-06	0.00144269292104114	0.418850058379889	0.999965023961193
AXL	0.00997955719146398	6.69363983312745e-08	0.00144269501189602	0.99993241461784	0.999965023961193
AZI2	0.317644605596438	3.39519600700069e-07	0.00144269276346824	0.816661178175688	0.999965023961193
AZIN1	0.283798587612066	4.54689295442047e-07	0.00144269397011445	0.694871331530581	0.999965023961193
AZIN2	0.0161658486690831	-6.94634349585825e-08	0.00144269495957755	0.983139608328199	0.999965023961193
AZU1	0.252668099804617	-1.74199315503797e-07	0.00144269261493132	0.858303302629124	0.999965023961193
B2M	8.48711673685948	5.07164663601435e-06	0.00144265720136721	0.359287426541702	0.999965023961193
B3GALNT2	0.2926616086107	1.1723105227933e-06	0.00144269293580988	0.631508743512438	0.999965023961193
B3GALT1	3.26905762895412	-5.02743249576714e-06	0.00144268311495421	0.140935945027691	0.999965023961193
B3GALT4	0.00736179640352087	1.7458356445697e-08	0.00144269502558995	0.999904538665353	0.999965023961193
B3GALT6	0.0184695568159785	7.33450936263453e-08	0.00144269501529271	0.999943284398948	0.999965023961193
B3GAT3	0.023765441454783	-3.50549280955043e-08	0.00144269495068434	0.964278349978422	0.999965023961193
B3GLCT	0.00931749822736747	5.60554927403956e-08	0.00144269501962097	0.998120140659956	0.999965023961193
B3GNT5	0.00736179640352087	1.7458356445697e-08	0.00144269502558995	0.999904538665353	0.999965023961193
B3GNT6	0.0242020742698109	7.88965155641129e-08	0.00144269501742386	0.984540853180756	0.999965023961193
B3GNT7	0.0819560138255203	-3.80472301560362e-07	0.00144269476577031	0.871136829374618	0.999965023961193
B3GNT8	11.3193303111132	3.56548938179293e-06	0.00144268113941309	0.288168240528077	0.999965023961193
B3GNTL1	0.0436050902008639	-1.04094809301563e-07	0.00144269494757567	0.961154916380403	0.999965023961193
B4GALNT3	0.00643928671829719	-1.25438881680866e-07	0.00144269499886121	0.965576065744243	0.999965023961193
B4GALNT4	0.0142225170783469	6.1565132119551e-08	0.00144269501642522	0.999965023961193	0.999965023961193
B4GALT1	4.05370926117246	-5.46221058044569e-06	0.00144266370365056	0.284256412548662	0.999965023961193
B4GALT3	0.0990595796619082	2.10301062852255e-07	0.0014426950113631	0.8716989455177	0.999965023961193
B4GALT5	0.67700851432144	4.01255434758558e-07	0.00144268828126738	0.905511583076485	0.999965023961193
B9D2	0.0200332619840593	-6.78420825161228e-08	0.00144269498269525	0.982998332988925	0.999965023961193
BABAM1	0.284171895316019	-5.48069189211101e-08	0.00144269398540189	0.9376732937091	0.999965023961193
BABAM2	0.152192287913975	-1.05548323278372e-06	0.00144269415306539	0.61724516981656	0.999965023961193
BACE2	0.0242502986403235	5.03638560059575e-08	0.00144269499208994	0.981192648830224	0.999965023961193
BACH1	0.328909762568447	1.1555756834708e-06	0.00144269378985128	0.503972762106475	0.999965023961193
BACH2	0.715562772406682	-1.69855044849393e-06	0.00144268699443806	0.490389867428992	0.999965023961193
BAD	0.0433843049397661	-5.62395421976481e-08	0.00144269494864134	0.981623611556969	0.999965023961193
BAG1	1.27927691644015	-3.64473557507093e-06	0.00144269176644784	0.0664237184204016	0.999965023961193
BAG2	0.019959472322436	2.01163452588546e-07	0.00144269498732507	0.965052386726079	0.999965023961193
BAG3	0.00786590041455002	-9.27234480936407e-08	0.00144269501259522	0.965478329035729	0.999965023961193
BAG4	0.0197916504984078	7.2552647081715e-08	0.00144269501521953	0.984595191920748	0.999965023961193
BAG5	0.094573691394261	1.68211569024306e-07	0.00144269488011044	0.989266836377668	0.999965023961193
BAG6	23.3002671598141	6.17003207792869e-06	0.00144257845539896	0.511022095993807	0.999965023961193
BAGE2	0.0164008657711622	1.45502651461005e-07	0.00144269500006863	0.998022312915583	0.999965023961193
BAHCC1	0.450186503375929	5.13740524004303e-07	0.00144269111585214	0.775905405952744	0.999965023961193
BAHD1	0.0100943439423882	-6.28792462541162e-08	0.00144269502216101	0.965434890665002	0.999965023961193
BAIAP2	0.0301733041171423	2.96804059440262e-08	0.00144269500525187	0.957574497853674	0.999965023961193
BAIAP2L1	0.00781188142552289	-1.34269698816995e-07	0.00144269499944897	0.965576065744243	0.999965023961193
BAIAP2L2	0.0109880726611681	-1.23573231712388e-07	0.00144269500478135	0.965500048259518	0.999965023961193
BAIAP3	0.141406255302187	-6.52709711115282e-08	0.0014426945917773	0.87809748563291	0.999965023961193
BAK1	0.0517805268132002	1.7463514362973e-07	0.00144269497603808	0.967912507424533	0.999965023961193
BANF1	0.0638951303248642	-2.15160484211004e-07	0.00144269494627649	0.896175870506409	0.999965023961193
BANK1	0.0711022501029018	-1.4185629281827e-07	0.00144269495727474	0.892434322066561	0.999965023961193
BANP	0.243915448147469	-2.34879619931502e-06	0.00144269515348829	0.844461182845102	0.999965023961193
BAP1	0.173219918401687	2.22139644043559e-07	0.00144269445536684	0.946410899117779	0.999965023961193
BARD1	0.0500896702646043	-2.42969690485007e-07	0.0014426949628039	0.917856619823628	0.999965023961193
BARX2	0.00948482183313508	-4.88329070303566e-08	0.00144269502456303	0.965413171518096	0.999965023961193
BASP1	23.969696657687	1.23522776639843e-05	0.00144264167895845	0.104148282793062	0.999965023961193
BATF	0.00931749822736747	5.60554927403956e-08	0.00144269501962097	0.998120140659956	0.999965023961193
BAX	0.476471229044102	-1.48128536810388e-06	0.00144269380206067	0.205001056476233	0.999965023961193
BAZ1A	1.58897409130386	-1.90406784365031e-09	0.00144268898109056	0.999124276700922	0.999965023961193
BAZ1B	0.141697343695611	-4.72933140701822e-07	0.00144269391747718	0.822138661347653	0.999965023961193
BAZ2A	7.74253016849555	7.40018565397933e-06	0.00144267626803625	0.102948102350877	0.999965023961193
BAZ2B	1.2172539485522	-2.32206439905417e-07	0.00144269257145145	0.859016604380094	0.999965023961193
BBC3	0.168659099315259	-4.49809354950088e-08	0.00144269421847156	0.947909381123352	0.999965023961193
BBIP1	0.301912730615194	-1.89462662778117e-06	0.00144269363143781	0.212915647149156	0.999965023961193
BBOF1	0.0505372498782518	6.66362523671997e-09	0.00144269499214579	0.95275783195097	0.999965023961193
BBS1	0.0251320327414989	1.83123408747216e-07	0.00144269499250166	0.967345605473969	0.999965023961193
BBS2	0.0945894629352328	-9.42294562482037e-08	0.00144269490838123	0.943708450089621	0.999965023961193
BBS5	16.7291358726453	8.6737095982432e-07	0.00144257426076359	0.926175561049501	0.999965023961193
BBS9	0.039265651679149	2.44980256564456e-07	0.00144269499754779	0.949568870705123	0.999965023961193
BBX	0.296832528670193	5.40500387586918e-08	0.00144269326286099	0.894022588291593	0.999965023961193
BCAM	0.0391913499509383	6.13274339659806e-08	0.00144269501515264	0.999332151821943	0.999965023961193
BCAP29	0.0622528176618916	-1.30218596636587e-07	0.00144269490564423	0.881195792245271	0.999965023961193
BCAP31	0.452994564077561	-2.99914935906788e-07	0.00144269224605206	0.852053617839152	0.999965023961193
BCAR3	0.00482412826837328	1.00264102697106e-07	0.00144269499701993	0.998000573420819	0.999965023961193
BCAS1	0.184494596784493	-1.85953837753045e-07	0.00144269443318145	0.823208790053939	0.999965023961193
BCAS2	0.00668648172131951	8.55625336923408e-09	0.00144269502723968	0.997859266741755	0.999965023961193
BCAS3	0.847665366576118	1.89247481291488e-06	0.00144269096050731	0.300665634569757	0.999965023961193
BCAS4	0.216200810108159	-3.38462826122261e-07	0.00144269396441496	0.763391414443545	0.999965023961193
BCAT1	0.111206126808706	1.10891031142766e-07	0.00144269487545152	0.864646064804079	0.999965023961193
BCCIP	0.0155053768139061	-2.27296686713983e-07	0.00144269498027433	0.944529872116468	0.999965023961193
BCDIN3D	160.822515237296	1.28742611593e-05	0.0014426410970683	0.0954666915359852	0.999965023961193
BCKDHA	0.0274768305004492	2.18070960926948e-07	0.00144269499125315	0.964889497164406	0.999965023961193
BCKDHB	0.0692707767444274	5.21673907635724e-08	0.00144269502237609	0.905902775258755	0.999965023961193
BCKDK	0.118620455299687	-2.02568850380069e-07	0.00144269488704166	0.863900783582031	0.999965023961193
BCL10	0.92194304139425	-1.15853480590718e-06	0.0014426842610696	0.678130640238822	0.999965023961193
BCL11A	0.401599472665685	-2.09233946040808e-06	0.00144269215219325	0.286743452462433	0.999965023961193
BCL11B	0.336860305589804	7.99289804268597e-08	0.00144269259134963	0.813838594146326	0.999965023961193
BCL2	0.029241779186347	-8.98973477365106e-08	0.00144269496468231	0.961963807219729	0.999965023961193
BCL2A1	0.0128040545445806	-8.91883329534766e-08	0.00144269501922021	0.963554527216517	0.999965023961193
BCL2L1	0.398003984525668	1.09075116531952e-06	0.00144269425392607	0.499043390142856	0.999965023961193
BCL2L11	0.105259912258922	-2.80934974959191e-07	0.00144269502002461	0.783946726382289	0.999965023961193
BCL2L12	0.0277732859697982	-3.69443697575674e-08	0.00144269499256011	0.981116581586837	0.999965023961193
BCL2L13	0.0645629618943962	-3.05924225746326e-07	0.00144269496893003	0.900580573223708	0.999965023961193
BCL2L14	0.0320401739138587	-2.72455790136383e-07	0.00144269499613919	0.925677496859807	0.999965023961193
BCL2L15	0.271675523648299	-1.44330210966479e-06	0.00144269493947562	0.271854403720899	0.999965023961193
BCL3	2.26900035839265	-9.28813193817084e-07	0.0014426774325527	0.793506584658312	0.999965023961193
BCL6	6.66775182087216	-1.30436090795399e-06	0.00144266650631475	0.773440362914645	0.999965023961193
BCL7A	0.0827258118150579	3.44918721421509e-07	0.00144269494685545	0.918200405371703	0.999965023961193
BCL7B	0.0539662188051118	-3.9813250225801e-08	0.00144269499315476	0.939035466745097	0.999965023961193
BCL7C	0.04856790897206	-2.43998303997324e-09	0.00144269498494376	0.966545640336298	0.999965023961193
BCL9L	0.928727009572646	-3.24028432191858e-07	0.00144269500952751	0.344349278789898	0.999965023961193
BCLAF1	0.232703552544318	2.81324499538319e-07	0.00144269469269183	0.836433499826509	0.999965023961193
BCLAF3	0.0739564878679596	-1.78176012640073e-07	0.00144269497150252	0.974811317422826	0.999965023961193
BCO2	0.00989582524920391	6.57622640412538e-08	0.00144269501088466	0.999921544836745	0.999965023961193
BCOR	0.0396115999390154	-9.47307885659452e-08	0.00144269491559635	0.977588734297722	0.999965023961193
BCORL1	0.120929810536435	4.30187391828747e-08	0.00144269470263801	0.991630188258138	0.999965023961193
BCR	0.69837976946862	-1.17686895494246e-06	0.00144269155371799	0.508441927267885	0.999965023961193
BCRP2	0.0318308220250555	4.80567263447027e-08	0.00144269495717485	0.982025689103898	0.999965023961193
BCS1L	0.0109880726611681	-1.23573231712388e-07	0.00144269500478135	0.965500048259518	0.999965023961193
BDH1	0.60573213111694	2.83618908901365e-06	0.00144269324224528	0.105734658387482	0.999965023961193
BDH2	0.0206224315713788	6.30352622236344e-08	0.00144269501979002	0.984769076367739	0.999965023961193
BDP1	0.0669788073150609	3.31528960337143e-07	0.00144269494854617	0.91624321102644	0.999965023961193
BECN1	1.90627552893376	-1.00219520545757e-06	0.00144267732119569	0.779816747700318	0.999965023961193
BEGAIN	0.0198068184697411	1.6480735952863e-07	0.00144269500484806	0.980440426536985	0.999965023961193
BEND2	0.0253088276159879	-1.77803968020594e-07	0.00144269494182117	0.943212430890983	0.999965023961193
BEND3	0.00979198285996408	8.14648073338501e-08	0.0014426950110871	0.999910675055664	0.999965023961193
BEND3P2	0.00545223393923732	6.94908693484591e-08	0.00144269501248601	0.997946224690439	0.999965023961193
BEND7	0.0520504811277649	8.15460491858536e-08	0.00144269494409455	0.970350593649284	0.999965023961193
BEST1	0.519892696275797	-1.70643399494884e-06	0.00144269036386338	0.376602156223356	0.999965023961193
BEX5	0.185591454265772	1.65054875342113e-07	0.00144269359411233	0.924255636550034	0.999965023961193
BFAR	0.255238904497804	2.65163039369215e-07	0.00144269409866226	0.920511459765451	0.999965023961193
BHLHB9	0.0156596294299674	4.02186789409817e-07	0.0014426950283404	0.978865490096768	0.999965023961193
BHLHE40	0.262906939432364	1.51957226865184e-06	0.00144269307321616	0.518258733301058	0.999965023961193
BICD1	0.00482412826837328	1.00264102697106e-07	0.00144269499701993	0.998000573420819	0.999965023961193
BICD2	0.0727239978795965	-2.73048100356647e-07	0.00144269495248063	0.914486686414922	0.999965023961193
BICDL1	0.121827759859175	-6.05242765170083e-07	0.00144269484388059	0.761807943250605	0.999965023961193
BICDL2	0.0295986786594259	-3.83735776924279e-08	0.00144269498437406	0.960127250839848	0.999965023961193
BICRA	0.102389418226622	-1.18419292595321e-07	0.00144269495229999	0.863799555179995	0.999965023961193
BICRAL	0.312672298939454	4.95493835862376e-07	0.0014426916323065	0.88986424941259	0.999965023961193
BID	0.573202571628433	-7.68261504344336e-07	0.00144269299472558	0.498916104933556	0.999965023961193
BIK	0.0124963322246691	-8.96893679291464e-08	0.00144269502821087	0.963630536458962	0.999965023961193
